seq,rand,correct_solution,testee_solution,correct
2491,8098267038280275156,9165422865679809042,9165422865679809042,true
2492,5771481803242455231,9165422865679809042,9165422865679809042,true
2493,3449350951634668712,9165422865679809042,9165422865679809042,true
2494,8290847990085015483,9165422865679809042,9165422865679809042,true
2495,-7942121357477180721,9165422865679809042,9165422865679809042,true
2496,7636689968929010010,9165422865679809042,9165422865679809042,true
2497,-6031989624099583990,9165422865679809042,9165422865679809042,true
2498,-8207182628523229330,9165422865679809042,9165422865679809042,true
2499,-5942156188244599627,9165422865679809042,9165422865679809042,true
2500,-949292821949481854,9165422865679809042,9165422865679809042,true
2501,-4712748751830335022,9165422865679809042,9165422865679809042,true
2502,-907794218470961003,9165422865679809042,9165422865679809042,true
2503,-6746165955526151526,9165422865679809042,9165422865679809042,true
2504,-6400757922720126191,9165422865679809042,9165422865679809042,true
2505,4648645920197033008,9165422865679809042,9165422865679809042,true
2506,-3077431868205218920,9165422865679809042,9165422865679809042,true
2507,-3207214679346114588,9165422865679809042,9165422865679809042,true
2508,-4240716739179732186,9165422865679809042,9165422865679809042,true
2509,1694981816191082200,9165422865679809042,9165422865679809042,true
2510,1818860844709495756,9165422865679809042,9165422865679809042,true
2511,2634016486876754056,9165422865679809042,9165422865679809042,true
2512,7407064862099424149,9165422865679809042,9165422865679809042,true
2513,-7242276626922770648,9165422865679809042,9165422865679809042,true
2514,-7060086428983613111,8872428293277902119,8872428293277902119,true
2515,8605399595756560540,8872428293277902119,8872428293277902119,true
2516,8010298768246546548,8872428293277902119,8872428293277902119,true
2517,-4662727265843063222,8872428293277902119,8872428293277902119,true
2518,4104717990394824267,8872428293277902119,8872428293277902119,true
2519,3246918826063317035,8872428293277902119,8872428293277902119,true
2520,2812864890756096984,8872428293277902119,8872428293277902119,true
2521,-7990333971921678286,8872428293277902119,8872428293277902119,true
2522,838580413928111236,8872428293277902119,8872428293277902119,true
2523,-7018503175057651535,8872428293277902119,8872428293277902119,true
2524,-7509409019629409009,8872428293277902119,8872428293277902119,true
2525,7789497048829683194,8872428293277902119,8872428293277902119,true
2526,-7217936013103107462,8872428293277902119,8872428293277902119,true
2527,6290149858389710086,8872428293277902119,8872428293277902119,true
2528,1997461485807332583,8872428293277902119,8872428293277902119,true
2529,-4967010831417561862,8872428293277902119,8872428293277902119,true
2530,-1787621424379010970,8872428293277902119,8872428293277902119,true
2531,6065522569821233074,8872428293277902119,8872428293277902119,true
2532,5804034407380409362,8872428293277902119,8872428293277902119,true
2533,-643976073595286474,8872428293277902119,8872428293277902119,true
2534,1361114952222055136,8872428293277902119,8872428293277902119,true
2535,-2897103227979267284,8872428293277902119,8872428293277902119,true
2536,7585910247216073373,8872428293277902119,8872428293277902119,true
2537,-5066030510248782217,8872428293277902119,8872428293277902119,true
2538,-6654093361768811234,8872428293277902119,8872428293277902119,true
2539,1783433190584102141,8872428293277902119,8872428293277902119,true
2540,6042123459477383735,8872428293277902119,8872428293277902119,true
2541,-4456156750870162943,8872428293277902119,8872428293277902119,true
2542,-8756505397313119113,8872428293277902119,8872428293277902119,true
2543,-3807775310017594142,8872428293277902119,8872428293277902119,true
2544,-7720683633528246008,8872428293277902119,8872428293277902119,true
2545,6543779925821960160,8844667713445801294,8844667713445801294,true
2546,-2924093917600466235,8844667713445801294,8844667713445801294,true
2547,-7086239904045125195,8844667713445801294,8844667713445801294,true
2548,2009838415015074493,8844667713445801294,8844667713445801294,true
2549,69917210343575194,8844667713445801294,8844667713445801294,true
2550,-1869549779063857738,8844667713445801294,8844667713445801294,true
2551,-6485351769635856495,8844667713445801294,8844667713445801294,true
2552,-3404948986590140250,8844667713445801294,8844667713445801294,true
2553,-1309342257488094727,8844667713445801294,8844667713445801294,true
2554,-6952443983517268362,8844667713445801294,8844667713445801294,true
2555,-2934920091401473401,8844667713445801294,8844667713445801294,true
2556,7476836295150440127,8844667713445801294,8844667713445801294,true
2557,-4172181241185019533,8844667713445801294,8844667713445801294,true
2558,-8541813250962275906,8844667713445801294,8844667713445801294,true
2559,1872604626576530610,8844667713445801294,8844667713445801294,true
2560,-2351768952135462011,8844667713445801294,8844667713445801294,true
2561,7157641406541140987,8605399595756560540,8605399595756560540,true
2562,4418118576018536353,8605399595756560540,8605399595756560540,true
2563,-1496776801083257385,8605399595756560540,8605399595756560540,true
2564,7208421449758542900,8605399595756560540,8605399595756560540,true
2565,-1421145417351414819,8605399595756560540,8605399595756560540,true
2566,-7574782761657883133,8605399595756560540,8605399595756560540,true
2567,6954940671474998825,8605399595756560540,8605399595756560540,true
2568,5926839161905610730,8605399595756560540,8605399595756560540,true
2569,6965742002460946986,8605399595756560540,8605399595756560540,true
2570,-863954807947502402,8605399595756560540,8605399595756560540,true
2571,5520360900682483044,8605399595756560540,8605399595756560540,true
2572,-4034619208151738555,8605399595756560540,8605399595756560540,true
2573,2498499788712984229,8605399595756560540,8605399595756560540,true
2574,-5984820363963492620,8605399595756560540,8605399595756560540,true
2575,2258405608498829923,8605399595756560540,8605399595756560540,true
2576,-8562308497289454987,8605399595756560540,8605399595756560540,true
2577,-7784299767791470584,8605399595756560540,8605399595756560540,true
2578,-8113627999757676258,8605399595756560540,8605399595756560540,true
2579,7978708242511753659,8605399595756560540,8605399595756560540,true
2580,-4482436123682426873,8605399595756560540,8605399595756560540,true
2581,6869290848017615158,8605399595756560540,8605399595756560540,true
2582,7085264178681189918,8605399595756560540,8605399595756560540,true
2583,525764447888614191,8605399595756560540,8605399595756560540,true
2584,5995965396444738677,8605399595756560540,8605399595756560540,true
2585,-2956157118184081825,8605399595756560540,8605399595756560540,true
2586,-8916244325210731389,8605399595756560540,8605399595756560540,true
2587,-2599548113721135318,8605399595756560540,8605399595756560540,true
2588,629423079118962659,8605399595756560540,8605399595756560540,true
2589,8632718119779217173,8632718119779217173,8632718119779217173,true
2590,-2191720953783573253,8632718119779217173,8632718119779217173,true
2591,2442172705594628280,8632718119779217173,8632718119779217173,true
2592,-227989644720343969,8632718119779217173,8632718119779217173,true
2593,3560505542689476988,8632718119779217173,8632718119779217173,true
2594,-334018400452008547,8632718119779217173,8632718119779217173,true
2595,-6693215550911612385,8632718119779217173,8632718119779217173,true
2596,8866728226982261838,8866728226982261838,8866728226982261838,true
2597,-4530027158411320432,8866728226982261838,8866728226982261838,true
2598,-9008499893256401911,8866728226982261838,8866728226982261838,true
2599,3813953263739801328,8866728226982261838,8866728226982261838,true
2600,-6286219014331334513,8866728226982261838,8866728226982261838,true
2601,4170985056132936985,8866728226982261838,8866728226982261838,true
2602,-5878440484310818845,8866728226982261838,8866728226982261838,true
2603,6124288272608172060,8866728226982261838,8866728226982261838,true
2604,-7888504030791492958,8866728226982261838,8866728226982261838,true
2605,4714939246736357447,8866728226982261838,8866728226982261838,true
2606,-58043495754260441,8866728226982261838,8866728226982261838,true
2607,-8770625190807854299,8866728226982261838,8866728226982261838,true
2608,7822086734363049082,8866728226982261838,8866728226982261838,true
2609,3107276608626905378,8866728226982261838,8866728226982261838,true
2610,-2317221831842266041,8866728226982261838,8866728226982261838,true
2611,3215624164013278082,8866728226982261838,8866728226982261838,true
2612,-3322114216981340075,8866728226982261838,8866728226982261838,true
2613,-12578648865145697,8866728226982261838,8866728226982261838,true
2614,6498950913942980501,8866728226982261838,8866728226982261838,true
2615,-1091724849916723916,8866728226982261838,8866728226982261838,true
2616,-2635132796737771901,8866728226982261838,8866728226982261838,true
2617,541449854802313694,8866728226982261838,8866728226982261838,true
2618,-6200199578005835340,8866728226982261838,8866728226982261838,true
2619,-7562272115102544204,8866728226982261838,8866728226982261838,true
2620,-6757872942822357318,8866728226982261838,8866728226982261838,true
2621,5571837888144642080,8866728226982261838,8866728226982261838,true
2622,-8622045203389647920,8866728226982261838,8866728226982261838,true
2623,-3020363224233497118,8866728226982261838,8866728226982261838,true
2624,7934215531412245200,8866728226982261838,8866728226982261838,true
2625,1448641161719709417,8866728226982261838,8866728226982261838,true
2626,1860627241062355479,8866728226982261838,8866728226982261838,true
2627,-2307847373607507177,8866728226982261838,8866728226982261838,true
2628,8439110195685712959,8866728226982261838,8866728226982261838,true
2629,-2127669122976579076,8866728226982261838,8866728226982261838,true
2630,8821992922291275091,8866728226982261838,8866728226982261838,true
2631,4984779535334612614,8866728226982261838,8866728226982261838,true
2632,7367277788844636808,8866728226982261838,8866728226982261838,true
2633,6783359098021446464,8866728226982261838,8866728226982261838,true
2634,-444426575608337136,8866728226982261838,8866728226982261838,true
2635,-2783378552459207700,8866728226982261838,8866728226982261838,true
2636,-5333229162191326155,8866728226982261838,8866728226982261838,true
2637,2127571723028060809,8866728226982261838,8866728226982261838,true
2638,1026436495817897191,8866728226982261838,8866728226982261838,true
2639,-4633010765550536646,8866728226982261838,8866728226982261838,true
2640,-3189312358881245749,8866728226982261838,8866728226982261838,true
2641,-7047383888226344680,8866728226982261838,8866728226982261838,true
2642,5051091157588315925,8866728226982261838,8866728226982261838,true
2643,1677634911943650185,8866728226982261838,8866728226982261838,true
2644,4181237023832274109,8866728226982261838,8866728226982261838,true
2645,5724014481338884088,8866728226982261838,8866728226982261838,true
2646,-5083648342612242429,8866728226982261838,8866728226982261838,true
2647,-7784857788717348709,8866728226982261838,8866728226982261838,true
2648,-8093315041744873978,8866728226982261838,8866728226982261838,true
2649,1489341160251266747,8866728226982261838,8866728226982261838,true
2650,5620737908707677899,8866728226982261838,8866728226982261838,true
2651,3485628803152083946,8866728226982261838,8866728226982261838,true
2652,-1867846042869789370,8866728226982261838,8866728226982261838,true
2653,9116751901507936573,9116751901507936573,9116751901507936573,true
2654,-2721018738984354594,9116751901507936573,9116751901507936573,true
2655,3480750842247534187,9116751901507936573,9116751901507936573,true
2656,2567135065489675850,9116751901507936573,9116751901507936573,true
2657,-6883038183856947660,9116751901507936573,9116751901507936573,true
2658,556662794510859426,9116751901507936573,9116751901507936573,true
2659,-3349355663221913739,9116751901507936573,9116751901507936573,true
2660,-5604166413560711557,9116751901507936573,9116751901507936573,true
2661,417069624893434650,9116751901507936573,9116751901507936573,true
2662,3736988038695763063,9116751901507936573,9116751901507936573,true
2663,-3164545963703225303,9116751901507936573,9116751901507936573,true
2664,2851685319922090550,9116751901507936573,9116751901507936573,true
2665,351076646813148284,9116751901507936573,9116751901507936573,true
2666,4291801060006837995,9116751901507936573,9116751901507936573,true
2667,-1193094805903343353,9116751901507936573,9116751901507936573,true
2668,9051244979346478262,9116751901507936573,9116751901507936573,true
2669,5786493086393024043,9116751901507936573,9116751901507936573,true
2670,-6607898012747902029,9116751901507936573,9116751901507936573,true
2671,3108583404379183331,9116751901507936573,9116751901507936573,true
2672,-7863301065447565188,9116751901507936573,9116751901507936573,true
2673,-5157337460183741606,9116751901507936573,9116751901507936573,true
2674,1901714259723670787,9116751901507936573,9116751901507936573,true
2675,-6309209655002205923,9116751901507936573,9116751901507936573,true
2676,5921405598105183932,9116751901507936573,9116751901507936573,true
2677,-4724093792888004080,9116751901507936573,9116751901507936573,true
2678,3684150695100153220,9116751901507936573,9116751901507936573,true
2679,7806314605946567944,9116751901507936573,9116751901507936573,true
2680,-2419319807384425493,9116751901507936573,9116751901507936573,true
2681,6395688042262740905,9116751901507936573,9116751901507936573,true
2682,6597682832418542743,9116751901507936573,9116751901507936573,true
2683,-9121838737861613388,9116751901507936573,9116751901507936573,true
2684,-4407716116488953546,9116751901507936573,9116751901507936573,true
2685,-8222896151132307672,9116751901507936573,9116751901507936573,true
2686,4530383670577914644,9116751901507936573,9116751901507936573,true
2687,3524105894667297778,9116751901507936573,9116751901507936573,true
2688,5462219154361489391,9116751901507936573,9116751901507936573,true
2689,8577343811158403227,9116751901507936573,9116751901507936573,true
2690,-1105487963610114021,9116751901507936573,9116751901507936573,true
2691,-2033060136414784756,9116751901507936573,9116751901507936573,true
2692,1769843376145403434,9116751901507936573,9116751901507936573,true
2693,-5612880973690769666,9116751901507936573,9116751901507936573,true
2694,3158372704966375998,9116751901507936573,9116751901507936573,true
2695,-2754565083670121024,9116751901507936573,9116751901507936573,true
2696,2189378868811496158,9116751901507936573,9116751901507936573,true
2697,-401191718111462474,9116751901507936573,9116751901507936573,true
2698,6739466065027167088,9116751901507936573,9116751901507936573,true
2699,8012690407444446128,9116751901507936573,9116751901507936573,true
2700,-2737349246823355637,9116751901507936573,9116751901507936573,true
2701,-7099699823196594989,9116751901507936573,9116751901507936573,true
2702,-1982296314634221264,9116751901507936573,9116751901507936573,true
2703,1184201611039228111,9116751901507936573,9116751901507936573,true
2704,6821727944475295960,9116751901507936573,9116751901507936573,true
2705,-3004479337450447386,9116751901507936573,9116751901507936573,true
2706,3137274629389325210,9116751901507936573,9116751901507936573,true
2707,7484929035507601645,9116751901507936573,9116751901507936573,true
2708,7967896091662030856,9116751901507936573,9116751901507936573,true
2709,337039087885362818,9116751901507936573,9116751901507936573,true
2710,7145876980577060658,9116751901507936573,9116751901507936573,true
2711,4892277233821032002,9116751901507936573,9116751901507936573,true
2712,7383551222452108047,9116751901507936573,9116751901507936573,true
2713,4068521117745919120,9116751901507936573,9116751901507936573,true
2714,1887594654370036639,9116751901507936573,9116751901507936573,true
2715,-3571219689573857278,9116751901507936573,9116751901507936573,true
2716,-9055272998519248075,9116751901507936573,9116751901507936573,true
2717,-3046043678351230111,9116751901507936573,9116751901507936573,true
2718,6328815617293326249,9116751901507936573,9116751901507936573,true
2719,313415659303293562,9116751901507936573,9116751901507936573,true
2720,-3507071420870623581,9116751901507936573,9116751901507936573,true
2721,3257048404724493090,9116751901507936573,9116751901507936573,true
2722,-8848270181097697784,9116751901507936573,9116751901507936573,true
2723,-7113886760003689999,9116751901507936573,9116751901507936573,true
2724,-6763831823631294999,9116751901507936573,9116751901507936573,true
2725,-732736359567957854,9116751901507936573,9116751901507936573,true
2726,-6278241920192994361,9116751901507936573,9116751901507936573,true
2727,4462440790048381828,9116751901507936573,9116751901507936573,true
2728,8776688272767299294,9116751901507936573,9116751901507936573,true
2729,3410498140767536952,9116751901507936573,9116751901507936573,true
2730,4590972113935649382,9116751901507936573,9116751901507936573,true
2731,8944290672643271079,9116751901507936573,9116751901507936573,true
2732,-5223093617765083166,9116751901507936573,9116751901507936573,true
2733,-4511608536959169087,9116751901507936573,9116751901507936573,true
2734,406322969975919384,9116751901507936573,9116751901507936573,true
2735,-5306175381175304688,9116751901507936573,9116751901507936573,true
2736,-942105992548715744,9116751901507936573,9116751901507936573,true
2737,5721945110662671518,9116751901507936573,9116751901507936573,true
2738,-7198946356217168055,9116751901507936573,9116751901507936573,true
2739,2884607713201686997,9116751901507936573,9116751901507936573,true
2740,-1889778828148852974,9116751901507936573,9116751901507936573,true
2741,-2408897165509527454,9116751901507936573,9116751901507936573,true
2742,-2508881073868729423,9116751901507936573,9116751901507936573,true
2743,6848875387919130462,9116751901507936573,9116751901507936573,true
2744,7157438015574045641,9116751901507936573,9116751901507936573,true
2745,5112669704123533777,9116751901507936573,9116751901507936573,true
2746,558102154275968516,9116751901507936573,9116751901507936573,true
2747,3271572057687336547,9116751901507936573,9116751901507936573,true
2748,-5296736726494399962,9116751901507936573,9116751901507936573,true
2749,-1366858593228817815,9116751901507936573,9116751901507936573,true
2750,-8731664422907054469,9116751901507936573,9116751901507936573,true
2751,3274853492297536033,9116751901507936573,9116751901507936573,true
2752,-6954745082536375797,9116751901507936573,9116751901507936573,true
2753,4472736450465147249,9051244979346478262,9051244979346478262,true
2754,-4754272803443973163,9051244979346478262,9051244979346478262,true
2755,3551631305042306612,9051244979346478262,9051244979346478262,true
2756,-2954198316846760621,9051244979346478262,9051244979346478262,true
2757,4758509816934804520,9051244979346478262,9051244979346478262,true
2758,9200760917185266315,9200760917185266315,9200760917185266315,true
2759,-1959924030211046805,9200760917185266315,9200760917185266315,true
2760,2180567042678343930,9200760917185266315,9200760917185266315,true
2761,-6253548097378340103,9200760917185266315,9200760917185266315,true
2762,2669333973142568214,9200760917185266315,9200760917185266315,true
2763,86874315099497094,9200760917185266315,9200760917185266315,true
2764,8770304862625753551,9200760917185266315,9200760917185266315,true
2765,1583278586466343569,9200760917185266315,9200760917185266315,true
2766,-8632549954147808806,9200760917185266315,9200760917185266315,true
2767,7274452148683375619,9200760917185266315,9200760917185266315,true
2768,5614224139896333818,9200760917185266315,9200760917185266315,true
2769,6893152325159941097,9200760917185266315,9200760917185266315,true
2770,-779977727187373152,9200760917185266315,9200760917185266315,true
2771,1881296261704576256,9200760917185266315,9200760917185266315,true
2772,-1234579848707057426,9200760917185266315,9200760917185266315,true
2773,-2687961384296353588,9200760917185266315,9200760917185266315,true
2774,8533131433630380091,9200760917185266315,9200760917185266315,true
2775,2531102855558010833,9200760917185266315,9200760917185266315,true
2776,-1632950049939422448,9200760917185266315,9200760917185266315,true
2777,-3288669756971262634,9200760917185266315,9200760917185266315,true
2778,-7217525628379390743,9200760917185266315,9200760917185266315,true
2779,4350116370636011751,9200760917185266315,9200760917185266315,true
2780,5269027459502350367,9200760917185266315,9200760917185266315,true
2781,3695363658555133315,9200760917185266315,9200760917185266315,true
2782,3883376578588904950,9200760917185266315,9200760917185266315,true
2783,9017535537779677676,9200760917185266315,9200760917185266315,true
2784,7456233836611547199,9200760917185266315,9200760917185266315,true
2785,9158464078515845902,9200760917185266315,9200760917185266315,true
2786,-3104614533138570692,9200760917185266315,9200760917185266315,true
2787,2318008963270588558,9200760917185266315,9200760917185266315,true
2788,5748830558186801749,9200760917185266315,9200760917185266315,true
2789,-6262676752776381759,9200760917185266315,9200760917185266315,true
2790,-1380699102487992136,9200760917185266315,9200760917185266315,true
2791,8310469921829591546,9200760917185266315,9200760917185266315,true
2792,2567807231187959244,9200760917185266315,9200760917185266315,true
2793,-1450502282784856880,9200760917185266315,9200760917185266315,true
2794,1188019355657664751,9200760917185266315,9200760917185266315,true
2795,4887266022422481684,9200760917185266315,9200760917185266315,true
2796,-8252963005210988474,9200760917185266315,9200760917185266315,true
2797,6278183478184148180,9200760917185266315,9200760917185266315,true
2798,-8130571846340228080,9200760917185266315,9200760917185266315,true
2799,-728892492797610019,9200760917185266315,9200760917185266315,true
2800,-7369690892068796975,9200760917185266315,9200760917185266315,true
2801,-1597627239949739329,9200760917185266315,9200760917185266315,true
2802,-8956971412206920862,9200760917185266315,9200760917185266315,true
2803,6459934935739311474,9200760917185266315,9200760917185266315,true
2804,6952014224917394744,9200760917185266315,9200760917185266315,true
2805,8093452050055919501,9200760917185266315,9200760917185266315,true
2806,-7111896435235828006,9200760917185266315,9200760917185266315,true
2807,4999545309434419546,9200760917185266315,9200760917185266315,true
2808,-5413102945166729281,9200760917185266315,9200760917185266315,true
2809,-1789167439732923294,9200760917185266315,9200760917185266315,true
2810,6887193349654350021,9200760917185266315,9200760917185266315,true
2811,3448075375787177136,9200760917185266315,9200760917185266315,true
2812,2119569992478760771,9200760917185266315,9200760917185266315,true
2813,-8136906773799459774,9200760917185266315,9200760917185266315,true
2814,-159251213432886293,9200760917185266315,9200760917185266315,true
2815,-303573460749176346,9200760917185266315,9200760917185266315,true
2816,7578902289082605293,9200760917185266315,9200760917185266315,true
2817,-7029425223935018960,9200760917185266315,9200760917185266315,true
2818,8328952660012014846,9200760917185266315,9200760917185266315,true
2819,-4053184306620972421,9200760917185266315,9200760917185266315,true
2820,-5014259099863457378,9200760917185266315,9200760917185266315,true
2821,1616771283111828483,9200760917185266315,9200760917185266315,true
2822,-2639958430049960213,9200760917185266315,9200760917185266315,true
2823,118642355608453578,9200760917185266315,9200760917185266315,true
2824,-4946082124191969151,9200760917185266315,9200760917185266315,true
2825,1474727800955929489,9200760917185266315,9200760917185266315,true
2826,-1970760744790554957,9200760917185266315,9200760917185266315,true
2827,-2157402889099822374,9200760917185266315,9200760917185266315,true
2828,1992427223860663687,9200760917185266315,9200760917185266315,true
2829,-1167404657390718377,9200760917185266315,9200760917185266315,true
2830,5499390417142076224,9200760917185266315,9200760917185266315,true
2831,993530683228955560,9200760917185266315,9200760917185266315,true
2832,-7264666155179113452,9200760917185266315,9200760917185266315,true
2833,3325613172855446850,9200760917185266315,9200760917185266315,true
2834,8300704391516174294,9200760917185266315,9200760917185266315,true
2835,-3167258837175081210,9200760917185266315,9200760917185266315,true
2836,-6666958557835497116,9200760917185266315,9200760917185266315,true
2837,7738221488864794129,9200760917185266315,9200760917185266315,true
2838,2864358982117126829,9200760917185266315,9200760917185266315,true
2839,3112360348149515612,9200760917185266315,9200760917185266315,true
2840,-8886212932090921439,9200760917185266315,9200760917185266315,true
2841,-7089728836626303762,9200760917185266315,9200760917185266315,true
2842,9064346000150987249,9200760917185266315,9200760917185266315,true
2843,797692669249586990,9200760917185266315,9200760917185266315,true
2844,-317043758651303632,9200760917185266315,9200760917185266315,true
2845,2045839173776788215,9200760917185266315,9200760917185266315,true
2846,-8259146926722260632,9200760917185266315,9200760917185266315,true
2847,2841436553454025468,9200760917185266315,9200760917185266315,true
2848,3257874981972860800,9200760917185266315,9200760917185266315,true
2849,-3590647716943913733,9200760917185266315,9200760917185266315,true
2850,8855268186153718685,9200760917185266315,9200760917185266315,true
2851,-1968294279480257049,9200760917185266315,9200760917185266315,true
2852,-3981104725891130838,9200760917185266315,9200760917185266315,true
2853,5469558220751302625,9200760917185266315,9200760917185266315,true
2854,-1793989913218063146,9200760917185266315,9200760917185266315,true
2855,-5698946030120604505,9200760917185266315,9200760917185266315,true
2856,-5166533424440957235,9200760917185266315,9200760917185266315,true
2857,-6868303152800276333,9200760917185266315,9200760917185266315,true
2858,9070916369285225263,9158464078515845902,9158464078515845902,true
2859,-2232171867557623080,9158464078515845902,9158464078515845902,true
2860,-3059847254082244338,9158464078515845902,9158464078515845902,true
2861,4260297869885682092,9158464078515845902,9158464078515845902,true
2862,-7262982681716809223,9158464078515845902,9158464078515845902,true
2863,7995566109597843812,9158464078515845902,9158464078515845902,true
2864,-6601276462977061268,9158464078515845902,9158464078515845902,true
2865,-2221119016491998111,9158464078515845902,9158464078515845902,true
2866,5860881678849189897,9158464078515845902,9158464078515845902,true
2867,7142578449996120745,9158464078515845902,9158464078515845902,true
2868,6368781246889109271,9158464078515845902,9158464078515845902,true
2869,-7052861779902767643,9158464078515845902,9158464078515845902,true
2870,7566659254013374557,9158464078515845902,9158464078515845902,true
2871,5629488845912861685,9158464078515845902,9158464078515845902,true
2872,6866073225870513196,9158464078515845902,9158464078515845902,true
2873,90950422746133345,9158464078515845902,9158464078515845902,true
2874,-2716063227558725935,9158464078515845902,9158464078515845902,true
2875,-5977420772742321516,9158464078515845902,9158464078515845902,true
2876,3969555609115848737,9158464078515845902,9158464078515845902,true
2877,-6526879881817504613,9158464078515845902,9158464078515845902,true
2878,-6408130675278670626,9158464078515845902,9158464078515845902,true
2879,6888076194204373100,9158464078515845902,9158464078515845902,true
2880,770806493799306516,9158464078515845902,9158464078515845902,true
2881,4183533077993031181,9158464078515845902,9158464078515845902,true
2882,6805224816200186908,9158464078515845902,9158464078515845902,true
2883,8839260466863805543,9158464078515845902,9158464078515845902,true
2884,1752924134205508859,9158464078515845902,9158464078515845902,true
2885,7151125532587579147,9070916369285225263,9070916369285225263,true
2886,-6885545404655181652,9070916369285225263,9070916369285225263,true
2887,3554784533243253932,9070916369285225263,9070916369285225263,true
2888,-2762993308016499941,9070916369285225263,9070916369285225263,true
2889,-1966679714831830477,9070916369285225263,9070916369285225263,true
2890,8275555942527315932,9070916369285225263,9070916369285225263,true
2891,-2005487111103116653,9070916369285225263,9070916369285225263,true
2892,-4488603170540593858,9070916369285225263,9070916369285225263,true
2893,6441426594334972110,9070916369285225263,9070916369285225263,true
2894,5023345398032196350,9070916369285225263,9070916369285225263,true
2895,7323268595871164309,9070916369285225263,9070916369285225263,true
2896,-4376780029820886935,9070916369285225263,9070916369285225263,true
2897,7545260407483389860,9070916369285225263,9070916369285225263,true
2898,819105692759945727,9070916369285225263,9070916369285225263,true
2899,-816831946430333178,9070916369285225263,9070916369285225263,true
2900,5641690836171965760,9070916369285225263,9070916369285225263,true
2901,-3954822654925881701,9070916369285225263,9070916369285225263,true
2902,-2257575615898304904,9070916369285225263,9070916369285225263,true
2903,6552724241276024283,9070916369285225263,9070916369285225263,true
2904,7703383460920219784,9070916369285225263,9070916369285225263,true
2905,-8495206326747145547,9070916369285225263,9070916369285225263,true
2906,-2897822698880088801,9070916369285225263,9070916369285225263,true
2907,-503452925464880936,9070916369285225263,9070916369285225263,true
2908,6503127051953741431,9070916369285225263,9070916369285225263,true
2909,-6105404482418940914,9070916369285225263,9070916369285225263,true
2910,-5446141802186033557,9070916369285225263,9070916369285225263,true
2911,-6686711954792203593,9070916369285225263,9070916369285225263,true
2912,8061879514289691362,9070916369285225263,9070916369285225263,true
2913,-8047232769449607585,9070916369285225263,9070916369285225263,true
2914,-154131971309408980,9070916369285225263,9070916369285225263,true
2915,9046374590981937854,9070916369285225263,9070916369285225263,true
2916,2757191178221092096,9070916369285225263,9070916369285225263,true
2917,-7344198185341457322,9070916369285225263,9070916369285225263,true
2918,8276054686720773504,9070916369285225263,9070916369285225263,true
2919,-227712770685123308,9070916369285225263,9070916369285225263,true
2920,6310015010492822164,9070916369285225263,9070916369285225263,true
2921,6484411503181605347,9070916369285225263,9070916369285225263,true
2922,-6523005911808716086,9070916369285225263,9070916369285225263,true
2923,-5671105164401712887,9070916369285225263,9070916369285225263,true
2924,1877041298682310200,9070916369285225263,9070916369285225263,true
2925,8385766633982103636,9070916369285225263,9070916369285225263,true
2926,-1366610767544776849,9070916369285225263,9070916369285225263,true
2927,845589642818926229,9070916369285225263,9070916369285225263,true
2928,4123741774408848850,9070916369285225263,9070916369285225263,true
2929,7812524659825538689,9070916369285225263,9070916369285225263,true
2930,2426893877632266137,9070916369285225263,9070916369285225263,true
2931,917802681262026641,9070916369285225263,9070916369285225263,true
2932,-7419878575463943991,9070916369285225263,9070916369285225263,true
2933,-2497825146941575272,9070916369285225263,9070916369285225263,true
2934,315731501970763714,9070916369285225263,9070916369285225263,true
2935,-2790005584617832300,9070916369285225263,9070916369285225263,true
2936,-7344129055700470691,9070916369285225263,9070916369285225263,true
2937,-6125990828128191186,9070916369285225263,9070916369285225263,true
2938,-4158900383850504645,9070916369285225263,9070916369285225263,true
2939,4877169734598238052,9070916369285225263,9070916369285225263,true
2940,-7577199474203664800,9070916369285225263,9070916369285225263,true
2941,7688277208823797250,9070916369285225263,9070916369285225263,true
2942,8715822009807000866,9070916369285225263,9070916369285225263,true
2943,2774135289657352680,9070916369285225263,9070916369285225263,true
2944,-8129459315809962355,9070916369285225263,9070916369285225263,true
2945,-8678938121541556240,9070916369285225263,9070916369285225263,true
2946,9070472681006543123,9070916369285225263,9070916369285225263,true
2947,5674133446305857082,9070916369285225263,9070916369285225263,true
2948,-4761623292364267870,9070916369285225263,9070916369285225263,true
2949,-1349440526442641598,9070916369285225263,9070916369285225263,true
2950,2200409155974641257,9070916369285225263,9070916369285225263,true
2951,4469329640091682341,9070916369285225263,9070916369285225263,true
2952,828342488952201460,9070916369285225263,9070916369285225263,true
2953,-7922349358973664446,9070916369285225263,9070916369285225263,true
2954,6929202235715240048,9070916369285225263,9070916369285225263,true
2955,6136680326716062442,9070916369285225263,9070916369285225263,true
2956,5481074545087418483,9070916369285225263,9070916369285225263,true
2957,-9028582085841696786,9070916369285225263,9070916369285225263,true
2958,4737082725673772154,9070472681006543123,9070472681006543123,true
2959,-5350341980334780033,9070472681006543123,9070472681006543123,true
2960,-7877643194734770289,9070472681006543123,9070472681006543123,true
2961,2317613778154789676,9070472681006543123,9070472681006543123,true
2962,5175092347423956315,9070472681006543123,9070472681006543123,true
2963,1648071395678493249,9070472681006543123,9070472681006543123,true
2964,-1720105430219600230,9070472681006543123,9070472681006543123,true
2965,6872053349017164756,9070472681006543123,9070472681006543123,true
